Age,Gender,Weight (kg),protein_per_kg
43.98,Male,82.04,1.828742077035592
44.27,Male,94.69,1.2520857535114585
45.49,Female,81.67,1.121831761968899
43.27,Female,80.9,1.5786155747836834
25.44,Male,120.8,0.729884105960265
47.07,Female,127.41,0.6012086963346676
36.2,Male,99.45,0.7867269984917044
48.98,Male,82.66,1.2996612630050812
50.88,Male,110.19,0.6538705871676196
58.93,Male,97.32,1.1319358816276204
25.48,Female,82.16,1.178919182083739
22.09,Male,97.17,1.1098075537717402
45.8,Female,84.12,1.1620304327151687
38.93,Female,103.61,1.0914004439725895
31.1,Female,87.36,1.3289835164835164
55.1,Male,91.99,0.9891292531796936
28.67,Female,84.7,2.027508854781582
47.01,Male,128.01,0.7607218186079213
55.08,Male,129.99,0.775213477959843
43.98,Female,88.86,1.4442943956785956
35.64,Female,90.3,1.062015503875969
58.99,Female,122.56,0.9662206266318538
36.15,Male,84.0,1.1673809523809524
47.08,Female,87.05,1.0605399195864444
54.79,Male,86.79,1.1844682567116025
52.14,Female,105.65,1.0163748225272125
56.01,Female,129.06,0.544475437780877
53.88,Female,116.64,0.8641975308641975
20.05,Female,118.3,0.7315300084530855
55.08,Female,118.7,0.7082561078348778
58.2,Female,90.63,1.3809996689837802
38.97,Female,127.67,0.796428291689512
43.71,Male,102.7,1.00730282375852
21.84,Male,96.89,1.119723397667458
56.22,Male,88.93,0.8804677836500617
37.07,Female,103.31,1.106766043945407
59.07,Female,89.8,0.8537861915367484
48.26,Male,129.8,0.8302773497688751
42.91,Male,83.4,1.3377697841726617
58.97,Female,96.7,1.140537745604964
27.86,Male,101.63,0.8531929548361704
20.0,Female,82.55,1.1210175651120533
58.01,Female,109.47,1.1146432812642733
46.15,Female,108.16,0.9643121301775148
28.86,Male,106.42,1.0068596128547267
27.38,Female,105.95,0.834261444077395
56.93,Male,96.41,0.8453479929467898
36.17,Male,110.33,1.1180096075410133
46.14,Female,88.88,1.0762826282628264
49.8,Male,87.16,1.1837999082147777
34.95,Female,101.42,1.0112403865115362
55.6,Female,129.54,0.767716535433071
48.9,Male,114.76,0.77448588358313
55.96,Male,89.23,1.21416563935896
56.92,Female,83.37,0.9451841189876452
21.16,Female,96.12,0.8072201414898044
21.93,Female,99.03,1.0495809350701808
45.81,Male,94.58,0.8422499471347008
22.52,Female,96.63,1.1203559971023491
34.2,Male,102.38,0.9044735299863256
54.31,Male,125.42,0.8170945622707703
45.82,Female,108.44,0.964035411287348
46.85,Female,86.97,1.8468437392204209
40.92,Male,82.74,1.288010635726372
49.11,Male,88.45,0.8229508196721312
50.24,Female,86.6,1.1803695150115474
36.04,Male,85.2,0.9366197183098592
46.13,Female,108.95,0.9510784763653052
20.13,Female,119.95,1.0975406419341391
20.13,Female,92.31,1.1644458888527789
28.2,Female,128.94,0.524662633783155
45.13,Female,81.05,1.1242442936458976
34.29,Female,87.94,1.111553331817148
21.78,Female,107.38,0.7643881542186627
48.82,Female,82.5,1.5599999999999998
28.36,Female,114.1,0.8031551270815075
42.92,Female,82.62,0.7506656983781167
18.0,Female,92.18,1.2266218268604905
39.63,Female,81.56,1.1830554193231977
55.32,Male,86.61,0.8167648077589192
29.05,Male,85.73,1.073953108596757
39.44,Male,105.49,0.7070812399279554
45.35,Male,81.95,1.4964002440512507
54.71,Female,86.11,1.1859249796771572
52.5,Female,85.6,0.995677570093458
38.74,Male,105.55,0.6957839886309806
59.2,Male,126.09,0.7583472123086684
24.86,Male,81.98,1.192607953159307
56.06,Female,89.03,0.9897787262720432
49.2,Female,84.91,1.080555882699329
27.83,Male,128.65,0.5310532452390205
53.33,Male,105.78,0.6406693136698809
46.85,Female,86.86,1.0765599815795537
28.48,Male,87.02,1.0041369800045967
49.77,Female,97.04,1.247320692497939
50.03,Male,90.15,1.1379922351636165
33.56,Female,106.32,0.6903686982693755
26.03,Female,87.81,1.4401548798542303
37.15,Female,87.66,1.2068218115446043
56.67,Male,96.5,0.8473575129533678
21.12,Male,87.87,1.3550699897575964
52.09,Female,86.13,1.5691396725879485
21.0,Male,94.23,1.0922211609890693
50.1,Female,80.12,1.0516724912631052
52.3,Male,84.38,1.601919886228964
31.68,Male,104.89,0.8198112308132328
38.61,Male,105.36,0.703018223234624
27.41,Female,80.04,0.9868815592203896
31.74,Male,89.93,1.5002779939953297
18.0,Female,119.3,0.6850796311818944
54.29,Female,116.61,1.0614012520367035
50.26,Male,80.6,1.0543424317617869
51.71,Female,81.39,1.0883400909202603
50.14,Male,89.67,0.9223820675811308
32.03,Male,88.34,0.987887706588182
27.48,Male,80.62,0.988836516993302
56.81,Female,96.09,0.8473306275366843
27.92,Female,122.21,1.0482775550282302
19.26,Male,94.87,1.2485506482555075
52.32,Male,84.8,1.592924528301887
52.0,Female,85.71,1.1873760354684402
55.54,Male,129.77,0.7762965246204823
39.36,Male,126.86,0.7915024436386567
22.78,Male,108.15,0.7141932501155801
42.17,Female,84.45,1.3346358792184725
47.08,Female,89.42,1.3879445314247372
42.74,Female,127.49,1.2986116558161425
27.52,Female,84.36,0.7797534376481745
29.11,Male,94.95,1.1399684044233809
23.02,Female,121.8,0.9183908045977012
20.96,Male,80.32,0.7974352589641435
43.02,Male,95.83,1.0506104560158616
29.29,Male,105.71,1.006432693217293
53.86,Male,86.37,1.248813245339817
44.04,Female,102.24,1.0057707355242569
51.94,Female,84.86,1.5870846099457931
45.34,Male,90.07,1.2584656378372376
58.91,Female,89.56,0.8536176864671728
49.21,Female,88.43,0.8162388329752347
23.08,Female,80.88,1.0687438180019784
42.53,Male,96.23,0.8607502857736672
29.04,Male,88.79,1.2791981078950332
28.99,Female,95.9,1.1235662148070906
55.89,Female,128.94,0.5383123933612532
31.22,Male,86.32,1.3565801668211308
26.29,Male,87.66,1.4381702030572667
43.95,Male,85.75,1.4326530612244897
30.03,Female,112.93,0.8128929425307712
29.13,Female,87.51,0.7739686892926523
55.02,Female,127.94,0.6942316710958262
48.1,Female,80.35,0.9044181705040448
34.22,Male,125.02,0.658934570468725
22.21,Female,102.36,0.9009378663540444
34.93,Male,85.86,0.7608898206382483
38.71,Male,86.52,0.9857836338418864
47.75,Female,114.47,0.9899536996592994
21.95,Male,86.32,1.1529193697868396
48.76,Male,105.2,0.9612167300380228
56.09,Female,128.97,0.5450880049623943
44.1,Female,125.42,0.8166161696699091
53.13,Female,83.92,1.1911344137273594
58.93,Female,85.81,0.9998834634657964
24.87,Female,95.44,1.0318524727577536
35.39,Male,102.5,0.9416585365853658
36.73,Male,89.08,0.9666591827570724
42.75,Female,82.44,1.3577147016011646
55.55,Male,90.24,1.197584219858156
41.46,Female,82.97,1.2763649511871762
41.18,Female,81.36,1.5613323500491645
25.1,Female,81.59,1.1976957960534378
20.01,Male,92.61,1.1626174279235504
43.2,Male,81.26,1.5622692591681022
18.75,Male,81.52,0.8864082433758588
56.91,Male,86.01,0.9283804208812928
43.9,Male,94.89,1.2521867425439983
20.05,Female,85.86,1.1219426974143956
45.76,Male,94.61,0.8334214142268258
19.81,Female,127.44,0.565677966101695
33.76,Male,92.33,0.7240333586050037
55.0,Female,91.36,0.990915061295972
26.98,Female,80.88,0.9673590504451038
48.75,Male,83.71,1.4566957352765502
33.38,Female,117.17,0.8042160962703764
35.12,Male,85.75,0.7650145772594752
18.97,Male,111.15,0.5535762483130904
44.91,Male,84.87,1.208554259455638
44.75,Male,82.13,1.494581760623402
33.0,Female,102.4,1.12099609375
43.82,Female,88.88,1.4449819981998202
54.42,Male,126.11,0.8154785504718104
47.22,Male,127.33,0.7636063771302914
55.94,Male,90.34,1.1898383883108257
18.91,Male,88.57,0.8920627752060518
49.91,Female,97.01,1.2487372435831356
36.11,Female,87.71,0.9897389123247066
28.28,Female,80.87,1.2009397798936563
34.06,Male,110.6,0.8567811934900543
58.76,Female,87.96,1.328899499772624
21.05,Male,101.63,0.7062875135294697
37.03,Female,123.68,0.7096539456662354
49.24,Female,88.05,0.830664395229983
18.99,Male,110.7,0.5550135501355014
40.64,Male,121.39,0.6536782272015816
53.79,Female,84.0,2.190357142857143
18.07,Female,118.85,0.6830458561211612
36.15,Female,89.88,1.0677570093457944
50.58,Male,109.62,0.6503375296478745
35.84,Male,122.24,0.6807100785340314
56.32,Female,88.74,0.9940274960558936
55.05,Male,86.05,1.181522370714701
21.71,Male,101.91,0.9303306839368072
23.31,Female,107.46,0.575283826540108
18.13,Male,92.46,1.219446247025741
43.15,Female,93.67,1.106010462261129
38.88,Male,106.01,0.6887086123950571
53.74,Female,117.77,0.8564999575443663
41.27,Female,94.96,1.4961036225779276
30.25,Male,89.82,1.1111111111111112
38.97,Female,127.02,0.8012911352542907
40.99,Female,83.34,1.265178785697144
21.91,Male,98.47,1.0654006296333909
59.27,Male,86.68,0.9953853253345638
38.95,Male,102.05,1.094561489465948
20.6,Female,93.92,1.0877342419080067
27.85,Female,109.02,0.8199412951751972
57.44,Male,96.25,0.8530909090909091
27.25,Male,88.1,1.3392735527809307
56.23,Male,88.85,0.8788970174451324
18.04,Female,126.73,0.9308766669296932
56.51,Male,118.17,0.7044935262757045
27.72,Male,114.56,0.8001920391061452
28.03,Female,121.42,1.0566628232581123
42.03,Female,86.63,1.6759782985109086
56.16,Male,89.17,0.9991028372771112
38.65,Female,102.19,1.105979058616303
33.98,Male,87.86,1.1160937855679491
20.68,Female,102.02,0.6683003332679868
27.73,Male,121.71,1.053405636348698
56.06,Female,129.7,0.9171164225134928
38.55,Female,93.59,0.8643017416390639
26.83,Female,89.55,0.8836404243439419
52.86,Female,81.82,0.8391591297971156
54.9,Male,91.88,0.9821506312581628
57.22,Male,95.96,0.8587953313880784
57.2,Male,95.62,0.8596527923028655
56.44,Male,96.35,1.361390762843799
22.7,Female,109.06,0.7051164496607373
44.53,Male,83.1,1.803730445246691
21.5,Female,101.0,0.7166336633663366
21.95,Male,95.43,1.1279471864193649
27.96,Male,108.28,0.8200960472848171
55.78,Female,88.71,1.2866644121294106
55.63,Male,125.05,0.9591363454618153
39.73,Male,88.02,0.6989320608952512
20.34,Male,124.61,0.8953535029291388
56.9,Female,126.92,0.932398361172392
27.76,Female,87.17,1.2612137203166227
18.87,Male,82.48,0.8718477206595537
28.02,Male,84.8,0.7814858490566038
21.05,Male,80.96,0.7897727272727273
25.55,Male,125.95,0.5210003969829298
29.73,Male,113.74,0.8103569544575348
40.84,Male,93.78,1.1455534229046709
46.94,Male,89.03,1.3896439402448613
41.25,Male,93.61,1.1480611045828435
39.78,Male,93.22,1.101802188371594
53.75,Female,116.65,1.0551221603086154
28.45,Female,88.03,1.2880836078609563
39.55,Male,80.85,1.2039579468150898
20.01,Male,120.33,1.0893376547826812
57.92,Female,90.7,1.3781697905181918
48.02,Female,80.57,0.8964875263745813
56.17,Female,124.9,0.9598078462770216
18.0,Female,114.46,0.8185392276777914
56.73,Female,95.85,1.3632759520083464
27.16,Male,87.31,1.876188294582522
55.5,Male,109.74,0.9741206488062696
49.08,Male,82.1,1.572594397076736
33.86,Female,113.96,0.8443313443313444
43.89,Male,102.1,1.009696376101861
46.36,Male,104.53,0.6350330048789821
21.07,Female,87.93,1.3580120550437846
42.69,Male,82.75,1.340906344410876
21.28,Female,110.32,0.7530819434372734
37.68,Male,88.92,1.926450742240216
20.9,Female,110.33,0.7520166772410043
49.96,Male,87.63,1.740613944996006
35.66,Female,84.43,1.1666469264479449
39.62,Male,87.7,0.6940706955530216
30.29,Male,119.45,0.7607367099204688
29.83,Female,86.84,0.7800552740672501
23.04,Female,83.95,0.8405002977963073
34.12,Female,124.61,0.6611828906187305
50.05,Female,80.79,1.0392375293972025
19.26,Female,87.78,0.9027113237639552
42.83,Female,83.45,1.3343319352905931
54.09,Male,86.37,1.2101424105592218
38.88,Male,85.9,0.8745052386495925
30.58,Male,100.83,0.7656451452940594
34.6,Female,100.89,0.7001685003469125
29.97,Female,108.03,1.1038600388780897
51.08,Female,103.58,1.209403359721954
52.35,Male,105.75,1.0191962174940898
30.19,Female,119.96,0.7494998332777593
30.0,Male,120.47,0.7474059931933262
45.48,Female,90.16,1.2576530612244898
18.01,Female,117.9,0.6979643765903308
44.98,Male,114.45,0.727304499781564
26.71,Female,80.98,0.9890096320079031
29.28,Female,86.53,1.0753495897376633
53.11,Male,115.99,0.9107681696697992
42.96,Male,83.41,1.328138112936099
55.02,Male,80.58,1.495035989079176
20.19,Male,128.64,0.5590018656716418
54.88,Male,84.94,1.2008476571697668
59.02,Male,88.4,1.331447963800905
40.17,Female,87.48,0.690100594421582
59.02,Female,88.88,0.8506975697569757
56.95,Female,95.73,1.3659249973884884
41.58,Female,88.61,1.0214422751382464
50.0,Female,87.47,1.1738881902366527
25.64,Male,86.49,1.1762053416579952
23.89,Male,87.28,1.3800412465627865
29.97,Male,101.74,0.7577157460192648
18.04,Female,125.29,0.9486790645701972
55.66,Male,84.23,1.2553721951798646
37.71,Female,82.96,1.1894889103182258
54.92,Male,87.32,1.16319285387082
20.15,Male,124.26,0.8967487526154837
43.87,Female,86.68,1.4177434240886015
37.92,Male,80.76,1.014487369985141
23.18,Female,81.65,0.9448867115737906
22.88,Male,115.68,1.0247233748271092
21.22,Female,111.74,0.7379631286916055
49.87,Male,101.82,1.2353172264780987
29.29,Female,106.36,1.001692365550959
21.04,Male,88.41,1.354824114919127
55.94,Male,126.03,0.9483456319923828
56.1,Female,107.95,1.1031032885595182
49.98,Male,101.92,1.235184458398744
34.85,Female,101.71,0.6926555894209027
28.13,Male,85.1,0.7877790834312575
29.09,Female,88.23,1.2788167290037402
56.13,Male,124.8,0.9506410256410256
18.37,Male,87.51,0.939549765741058
30.04,Male,121.38,0.7927994727302686
40.26,Male,81.63,1.187063579566336
56.38,Male,84.76,1.2419773478055685
51.26,Female,109.24,0.653972903698279
46.99,Female,126.7,0.5983425414364641
47.42,Male,127.37,0.7650938211509775
29.69,Female,121.4,0.7953871499176277
57.53,Female,108.32,1.128969719350074
55.87,Male,124.92,0.9606948447006084
43.86,Female,94.65,1.2527205493924984
56.44,Male,108.39,1.1047144570532337
55.02,Male,85.88,1.19981369352585
31.44,Male,86.58,1.3511203511203511
26.12,Male,86.5,1.1710982658959537
50.21,Female,80.24,1.0559571286141576
42.86,Female,82.1,0.7634591961023143
19.55,Male,83.2,0.9675480769230768
45.33,Female,81.04,1.1280848963474828
39.0,Male,93.78,0.8719343143527404
27.41,Male,81.53,0.9779222372132956
19.0,Male,87.76,0.902803099361896
54.02,Male,126.25,0.8137821782178217
55.28,Male,117.78,0.7109016811003567
51.21,Male,109.72,0.6548487057965731
54.05,Male,86.45,1.2477732793522267
21.95,Male,110.23,1.1905107502494785
18.62,Female,88.74,1.142438584629254
35.82,Male,90.71,1.0587586815125123
22.58,Male,107.37,1.0892241780758125
25.14,Female,88.87,1.2755710588500055
25.25,Male,113.27,0.7591595303257702
52.2,Female,85.22,0.9964796996010328
53.74,Female,125.29,0.8177827440338414
47.09,Female,89.52,1.375670241286863
40.03,Female,106.28,0.9190816710575838
48.26,Male,129.31,0.8323408862423632
34.14,Female,87.9,1.1109215017064846
34.27,Male,101.82,0.909546258102534
21.11,Female,125.74,1.3764911722602196
26.04,Female,86.75,1.4548703170028818
51.77,Male,85.28,1.2924484052532832
51.72,Male,84.91,1.2848898834059592
45.41,Female,81.55,1.5034947884733294
21.73,Male,98.34,1.0589790522676428
57.67,Female,90.3,1.3751937984496123
30.26,Female,121.35,0.7898640296662546
43.98,Female,94.08,1.2583971088435375
49.75,Female,90.06,1.3572063069065068
22.14,Male,101.99,0.9159721541327582
55.96,Female,109.46,0.9635483281564042
52.67,Female,84.32,1.1943785578747628
41.91,Male,88.48,1.0218128390596743
28.12,Male,101.97,0.8430911052270276
43.92,Female,98.43,0.9550949913644214
44.98,Male,89.31,1.259545403650207
57.05,Male,127.04,0.93191120906801
56.23,Male,129.28,0.9176206683168316
38.1,Male,83.44,1.1753355704697983
46.63,Male,84.73,1.1682993036704823
38.99,Male,106.1,0.6967954759660698
30.33,Female,100.82,0.7698869271969848
32.83,Male,106.06,0.6982839901942297
46.93,Female,81.54,1.1467991169977925
38.85,Female,85.47,0.8882648882648883
27.95,Female,81.85,1.1725106902871107
48.75,Female,88.85,0.8103545301069218
34.78,Male,101.92,0.9616365777080064
34.86,Male,101.96,0.9447822675559044
54.99,Male,129.82,0.7820058542597442
46.31,Male,103.98,0.6404116176187729
53.88,Male,115.0,1.0811304347826087
21.76,Male,98.45,1.0555611985779585
18.86,Female,110.57,0.55512345120738
21.58,Male,86.65,0.9156376226197346
45.95,Female,108.92,0.9475762027175908
27.45,Male,105.94,0.8393430243534076
32.99,Female,113.81,0.8517704946841226
41.56,Male,85.13,1.3204510748267355
29.63,Male,91.27,1.2345787224717872
33.02,Male,116.71,0.8093565247193899
56.25,Female,84.43,1.2467132535828496
21.31,Male,94.16,1.086873406966865
54.12,Male,84.08,2.194219790675547
26.06,Female,127.67,0.930054045586277
56.31,Female,82.79,1.1991786447638604
28.91,Male,106.78,0.99644128113879
49.22,Female,83.55,1.4655894673847996
44.97,Female,118.7,0.8139848357203033
58.94,Female,125.32,0.760852218321098
25.0,Male,119.72,0.740811894420314
19.07,Male,127.76,0.7263619286161552
42.19,Male,97.55,0.955407483341876
21.91,Female,110.65,1.1830094893809309
38.18,Female,122.98,0.7531305903398927
52.11,Female,85.09,1.296627100716888
19.96,Male,124.22,0.9021896635002414
47.11,Female,87.95,1.4235361000568505
40.69,Male,93.63,1.1521948093559755
41.89,Female,86.23,1.682477096138235
55.87,Male,117.79,0.7029459207063418
32.0,Female,85.71,0.9254462723136156
22.31,Female,107.38,1.0850251443471783
57.13,Male,113.07,0.6023702131423012
29.24,Male,120.94,0.7144865222424343
59.15,Male,88.81,0.8622902826258304
23.17,Male,83.07,1.0651257975201638
46.74,Female,86.2,1.8547563805104408
43.33,Female,95.49,0.8611372918630223
47.03,Male,88.4,1.414366515837104
29.25,Female,84.29,2.045201091469925
56.14,Male,89.15,1.0014582164890633
44.62,Male,81.33,1.1283659166359277
25.15,Female,112.24,0.7677298645759089
42.83,Female,102.17,0.9127924048155036
30.66,Female,85.68,1.328548085901027
53.96,Female,126.69,0.8128502644249744
53.05,Male,116.42,0.9100669987974574
42.75,Female,94.37,1.10024372152167
39.19,Female,81.22,1.1992120167446445
57.09,Female,112.46,0.6002134092121644
20.94,Female,86.1,0.9233449477351916
53.45,Male,86.73,1.24974057419578
24.46,Female,86.59,1.377757246795242
37.08,Male,88.1,1.1939841089670828
28.52,Female,81.42,1.1873004175878163
26.25,Male,111.62,0.6420892313205518
44.91,Female,88.26,0.7799682755495128
24.73,Male,88.16,1.2726860254083483
43.32,Male,108.67,0.9573939449710132
54.26,Male,84.01,2.1904535174384003
43.95,Male,86.75,1.400691642651297
22.04,Male,107.5,0.7660465116279069
33.93,Male,91.67,0.7327369913821316
50.93,Male,87.93,1.2746502900034118
49.0,Male,116.01,0.7637272648909575
37.06,Male,87.9,1.2121729237770191
57.06,Female,85.7,0.9269544924154024
45.68,Male,89.44,1.0706618962432917
26.78,Male,87.03,1.8811903941169712
56.2,Male,125.31,0.9600989545926104
48.7,Female,82.31,0.9499453286356456
55.99,Female,108.07,1.1063199777921715
35.21,Female,101.1,1.0115727002967358
57.07,Female,83.26,0.9533989911121786
32.9,Female,106.92,0.6903292181069959
22.73,Female,121.24,0.924694820191356
28.99,Male,85.72,0.9008399440037332
18.02,Male,81.82,1.3165485211439747
22.87,Female,83.58,0.8466140224934195
33.18,Male,106.29,0.6897168124941199
57.95,Female,82.27,1.228151209432357
56.27,Female,88.13,1.2897991603313288
33.28,Male,116.1,0.8106804478897502
25.38,Female,120.79,0.7289510721086182
28.81,Male,87.94,1.2871275869911305
28.93,Female,86.11,0.9012890488909534
22.84,Male,106.7,0.5709465791940018
55.46,Male,107.7,1.114113277623027
55.7,Female,118.21,0.7106843752643601
28.81,Female,82.55,1.6376741368867354
41.01,Male,101.14,1.1235910618944038
33.78,Female,124.16,0.6665592783505155
19.82,Male,92.38,1.164537778739987
49.62,Male,80.86,1.0552807321296067
50.14,Male,81.12,1.0389546351084813
22.74,Male,83.58,0.8374012921751615
23.88,Male,87.27,1.3798556204881405
46.68,Male,87.82,1.0586426782054204
36.75,Male,87.59,1.2088137915287132
18.0,Male,114.71,0.8157091796704734
45.67,Male,103.5,0.6331400966183575
46.92,Male,80.16,1.2771956087824352
46.19,Female,108.39,0.9606052218839376
20.68,Female,93.63,1.0959094307380113
20.12,Female,117.87,0.7324170696530075
23.01,Male,121.67,0.9153447850743816
22.01,Male,106.62,0.7743387732132808
56.03,Female,89.45,0.8718837339295695
37.91,Male,88.42,1.944243383849808
31.63,Male,126.37,0.974202737991612
44.28,Female,94.02,1.259731971920868
37.02,Female,102.95,1.1141330743079163
45.63,Female,84.72,1.1528564683663831
24.92,Male,105.27,0.7488363256388335
43.23,Male,127.12,1.2933448709880426
20.02,Female,85.92,1.116852886405959
29.19,Male,86.39,0.893737701122815
54.66,Female,86.13,1.1764774178567283
45.66,Female,109.0,0.9475229357798164
19.91,Female,92.34,1.1713233701537795
57.42,Female,81.99,1.1075740944017565
28.91,Female,106.51,1.0012205426720495
30.45,Male,86.94,1.347826086956522
38.2,Female,81.76,1.0041585127201564
52.29,Male,85.62,0.9906563886942302
56.76,Male,83.31,0.9421438002640738
35.46,Male,90.89,1.0473099350863682
35.16,Female,85.6,0.7568925233644861
37.76,Male,86.26,0.9920009274287038
20.78,Male,88.1,1.3538024971623157
28.07,Male,101.89,0.8430660516243008
42.61,Male,95.3,1.0585519412381952
50.79,Male,108.73,0.6639381955302124
43.91,Male,124.79,0.8136068595240002
55.73,Male,85.29,1.2354320553406026
43.93,Male,87.46,1.4057855019437455
34.69,Male,100.65,0.7004470938897168
57.18,Male,121.6,0.6493421052631578
21.26,Male,125.17,1.3909083646241112
43.03,Female,95.11,0.8727788876038272
21.02,Female,101.89,0.7062518402198449
37.1,Female,104.4,1.093199233716475
38.92,Male,85.69,0.892052748278679
49.56,Female,101.85,1.22346588119784
27.87,Female,108.64,0.8226251840942563
20.94,Female,110.71,0.7489838316321923
28.97,Female,85.07,2.0304455154578585
19.9,Male,117.62,0.7392450263560619
18.07,Male,82.72,0.9619197292069632
36.05,Female,123.81,0.9846539051772876
39.32,Male,86.74,1.1518330643301822
43.82,Male,102.21,1.0151648566676452
43.62,Male,94.83,1.2555098597490246
54.98,Female,80.09,1.5060556873517292
58.9,Male,122.45,0.5768068599428338
24.99,Male,95.4,1.029769392033543
42.96,Female,93.52,1.1207228400342173
29.42,Female,85.58,0.921009581677962
47.31,Male,127.84,0.762750312891114
58.92,Male,89.26,0.8576069908133541
30.08,Male,120.16,0.7495838881491345
57.16,Male,96.9,1.3520123839009286
22.38,Male,86.69,1.1535355865728458
30.91,Female,80.69,1.4948568595860705
46.04,Female,103.45,0.634702754954084
56.68,Female,95.72,1.3701420810697869
50.37,Female,101.37,1.2288645555884383
21.94,Male,97.53,1.1129908746026864
53.23,Male,115.27,0.9185390821549404
31.62,Female,105.6,0.8266098484848486
50.16,Female,80.1,1.0548064918851436
21.72,Male,102.22,0.9214439444335746
56.35,Female,89.18,0.8738506391567616
55.92,Female,107.96,1.1143015931826603
33.84,Male,111.07,0.8496443684163141
28.2,Male,122.29,1.0462016518112682
46.87,Female,126.91,0.6051532582144827
28.51,Male,120.45,0.7111664591116645
38.36,Female,92.07,0.9805582708808516
42.8,Female,108.44,0.9554592401327924
32.08,Female,97.36,1.1290057518488086
37.04,Male,89.31,0.9684245885119248
29.96,Male,113.64,0.8068461809222105
27.88,Female,86.5,1.009479768786127
45.24,Female,89.8,1.2550111358574612
28.12,Female,87.09,1.247904466643702
31.44,Male,107.47,1.4724109053689405
28.29,Female,127.84,0.5309762202753441
18.0,Male,84.0,0.9341666666666668
40.8,Female,83.13,1.126067604956093
35.39,Male,121.48,0.6792887718142904
28.06,Male,87.87,1.2427449641515875
43.28,Male,103.48,0.8920564360262853
28.24,Male,84.75,0.7709734513274337
51.84,Female,86.0,1.573720930232558
47.58,Female,80.01,0.9037620297462816
18.0,Male,83.29,0.9474126545803816
47.62,Male,128.26,0.8372836426009669
26.93,Male,87.72,1.867875056999544
22.15,Female,106.76,0.7748220307231172
22.17,Female,101.89,0.9295318480714496
21.78,Female,116.77,0.8501327395735206
56.05,Male,88.84,0.8842863574966231
58.88,Male,96.88,1.1315028901734103
35.84,Male,87.46,0.9930253830322432
49.91,Male,97.15,1.2524961399897063
37.0,Female,88.37,1.1999547357700575
43.18,Male,108.34,0.9535720878715156
48.88,Female,83.02,1.469766321368345
32.22,Female,83.72,0.887482083134257
39.06,Male,127.33,0.7939213068404932
48.95,Female,84.83,1.0818106801838971
28.99,Female,95.71,1.129453557621983
58.88,Male,86.92,1.0063276576161988
29.23,Male,86.72,1.0641143911439117
55.83,Male,109.43,0.9688385269121812
36.87,Female,87.65,1.2087849401026811
42.46,Female,96.11,1.046197065862033
50.36,Male,86.69,1.768254700657515
49.28,Female,116.26,0.7604507139170823
54.54,Male,118.37,0.7005153332770128
32.81,Male,106.44,0.6943818113491168
56.55,Female,93.64,0.8666168304143529
56.81,Male,122.26,0.6475543922787502
29.74,Female,114.01,0.8053679501798087
29.3,Male,95.83,1.1283522905144527
32.03,Female,96.6,1.1416149068322985
35.91,Female,95.88,1.297037964121819
36.09,Male,121.3,0.6847485572959605
21.91,Female,110.23,1.1906014696543592
51.99,Male,86.3,1.1801853997682503
58.73,Male,126.47,0.7564639835534119
44.86,Male,114.12,0.7355415352260778
52.09,Female,85.15,1.2090428655314152
47.87,Female,83.62,1.106673044726142
39.95,Female,106.43,0.9144977919759466
22.93,Female,81.87,0.941126175644314
24.52,Male,88.45,0.7749010740531375
55.63,Male,108.0,1.1132407407407408
29.53,Male,120.11,0.7500624427608026
55.27,Female,129.77,0.7739847422362641
19.77,Male,92.06,1.169997827503802
51.77,Female,82.05,1.0789762340036564
43.0,Male,82.33,1.3510263573424026
35.57,Male,101.05,0.6964868876793666
44.63,Male,113.45,0.7434111943587484
26.1,Male,112.05,0.6385542168674698
54.76,Female,91.96,0.9982601130926492
22.01,Male,102.5,0.921560975609756
55.96,Female,125.59,0.9515088780953898
48.85,Female,105.6,0.9541666666666668
38.09,Female,90.96,0.9928540017590152
25.19,Female,120.18,0.7368946580129805
38.44,Female,81.15,1.006777572396796
28.89,Female,105.68,1.001230128690386
22.22,Female,107.49,1.0791701553632898
26.39,Female,89.11,0.9007967680395016
39.13,Male,107.56,0.7989029378951283
51.98,Male,84.61,1.2964188630185558
36.28,Female,100.13,0.7766903026066114
40.78,Male,120.67,0.6679373497969668
41.24,Male,120.86,0.6631639913950025
58.68,Female,90.08,0.8514653641207816
22.11,Male,96.58,1.1166908262580244
54.21,Male,85.78,1.215551410585218
37.31,Male,123.75,0.7149090909090909
19.71,Female,111.47,0.7852336951646183
43.15,Male,113.36,1.008380381086803
55.71,Male,88.76,1.0099143758449751
33.04,Female,116.75,0.8091648822269807
31.18,Female,86.99,1.294631566846764
27.28,Female,108.41,0.8990868001106909
49.59,Female,87.07,1.7619157000114851
24.9,Male,120.16,0.7350199733688415
49.98,Male,89.68,1.3602809991079392
48.84,Female,83.85,1.4536672629695886
56.5,Male,109.32,0.9722832052689352
26.11,Male,127.75,0.927045009784736
41.11,Female,120.4,0.6645348837209303
18.0,Female,126.93,0.9313795005120932
20.21,Male,110.53,0.8003257034289333
59.03,Male,87.27,0.9907184599518736
48.75,Female,105.34,0.957376115435732
30.37,Female,121.14,0.7439326399207529
31.85,Female,126.2,0.970919175911252
22.0,Male,102.48,0.9005659640905542
36.01,Female,100.29,0.7881144680426763
21.88,Female,102.97,0.9008449062833837
52.66,Female,82.67,1.070400387081166
35.3,Male,101.63,1.0076748991439537
39.28,Male,105.64,0.6903634986747444
